runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
3061029.xueer.shang,Xueer SHANG,,,China,CN,,35-39,F
844714.antoine.marois,Antoine MAROIS,,,France,FR,,40-44,H
584241.benat.marmissolle,Benat MARMISSOLLE,,,France,FR,,40-44,H
4653028.baptiste.petitjean,Baptiste PETITJEAN,,,France,FR,,20-34,H
1095713.theodoros.ziakkas,Theodoros ZIAKKAS,,,Greece,GR,,35-39,H
2123675.alexandre.protin,Alexandre PROTIN,,,France,FR,,35-39,H
3866987.adrien.augereau,Adrien AUGEREAU,,,France,FR,,20-34,H
3351443.paul.cabaye,Paul CABAYÉ,,,France,FR,,20-34,H
3231311.romain.motteau,Romain MOTTEAU,,,France,FR,,40-44,H
924037.olivier.autin,Olivier AUTIN,,,France,FR,,35-39,H
1359901.vincent.sage,Vincent SAGE,,,France,FR,,40-44,H
4530876.arthur.christophe,Arthur CHRISTOPHE,,,France,FR,,20-34,H
743121.toni.chofreisach,Toni CHOFRE-ISACH,,,Spain,ES,,45-49,H
4351966.jerome.thollet,Jérome THOLLET,,,France,FR,,45-49,H
3008489.kevin.pineau,Kévin PINEAU,,,France,FR,,40-44,H
710290.aurelien.lourenco,Aurelien LOURENCO,,,France,FR,,20-34,H
1402641.raphael.lengert,Raphael LENGERT,,,France,FR,,45-49,H
894971.hugues.regazzoni,Hugues REGAZZONI,,,France,FR,,20-34,H
5663734.theotime.boudier,Theotime BOUDIER,,,France,FR,,20-34,H
644913.leonard.freychat,Léonard FREYCHAT,,,France,FR,,20-34,H
4323626.timothe.jannetta,Timothe JANNETTA,,,France,FR,,20-34,H
673185.jose.jonte,José JONTE,,,Switzerland,CH,,55-59,H
,Anonymous,,,Venezuela,VE,,45-49,H
2619035.jakub.gawron,Jakub GAWRON,,,Poland,PL,,35-39,H
267936.clement.boivin,Clement BOIVIN,,,France,FR,,35-39,H
1200893.jeanfrancois.frick,Jean Francois FRICK,,,France,FR,,40-44,H
2528557.marie.brasseur,Marie BRASSEUR,,,France,FR,,20-34,F
2723.meghan.canfield,Meghan CANFIELD,,,United States of America,US,,60-64,F
266570.christophe.chabannier,Christophe CHABANNIER,,,France,FR,,45-49,H
835035.frederic.demonceau,Frederic DEMONCEAU,,,Belgium,BE,,40-44,H
310340.david.gobert,David GOBERT,,,France,FR,,50-54,H
,Anonymous,,,Poland,PL,,50-54,H
1804517.camille.marocco,Camille MAROCCO,,,France,FR,,40-44,H
3243759.julien.blas,Julien BLAS,,,France,FR,,45-49,H
4232148.jonathan.stucchi,Jonathan STUCCHI,,,Luxembourg,LU,,40-44,H
2255767.jeanbaptiste.curtet,Jean-Baptiste CURTET,,,France,FR,,35-39,H
3963785.simen.wastlund,Simen WASTLUND,,,Sweden,SE,,20-34,H
207184.ben.bradford,Ben BRADFORD,,,United Kingdom,GB,,40-44,H
584793.thibaud.lecoguic,Thibaud LE COGUIC,,,France,FR,,35-39,H
983077.serban.dragomir,Serban DRAGOMIR,,,Romania,RO,,20-34,H
110187.francois.faivre,Francois FAIVRE,,,France,FR,,45-49,H
4234796.antoine.calcina,Antoine CALCINA,,,France,FR,,20-34,H
1351911.joffrey.anique,Joffrey ANIQUE,,,France,FR,,20-34,H
5275134.benjamin.signarbieux,Benjamin SIGNARBIEUX,,,France,FR,,40-44,H
2087137.jeremy.bentivegna,Jeremy BENTIVEGNA,,,France,FR,,20-34,H
4901538.corentin.lastennet,Corentin LASTENNET,,,France,FR,,20-34,H
1795737.victor.bernin,Victor BERNIN,,,France,FR,,20-34,H
4249166.corentin.lefebvre,Corentin LEFEBVRE,,,France,FR,,20-34,H
3692733.charleshubert.watiez,Charles-Hubert WATIEZ,,,France,FR,,20-34,H
1565125.philippe.gessent,Philippe GESSENT,,,France,FR,,35-39,H
2207157.ludovic.malledant,Ludovic MALLEDANT,,,France,FR,,50-54,H
871148.patrick.dossantos,Patrick DOS SANTOS,,,France,FR,,35-39,H
490744.luciano.gil,Luciano GIL,,,Argentina,AR,,40-44,H
6443.sylvie.ditacchio,Sylvie DI TACCHIO,,,France,FR,,55-59,F
539006.jeremie.marin,Jérémie MARIN,,,France,FR,,20-34,H
42922.jeanmarie.thevenard,Jean-Marie THEVENARD,,,France,FR,,35-39,H
4289205.arthur.colboc,Arthur COLBOC,,,France,FR,,20-34,H
4114205.guan.wang,Guan WANG,,,China,CN,,40-44,H
553145.yohan.chaimbault,Yohan CHAIMBAULT,,,France,FR,,35-39,H
389251.fabien.dolla,Fabien DOLLA,,,France,FR,,45-49,H
460526.pierrearnaud.bourguenolle,Pierre-Arnaud BOURGUENOLLE,,,France,FR,,35-39,H
2228289.idasophie.hegemann,Ida-Sophie HEGEMANN,,,Germany,DE,,20-34,F
4205420.alexis.jeantet,Alexis JEANTET,,,France,FR,,20-34,H
78379.stephen.roux,Stephen ROUX,,,France,FR,,35-39,H
3819563.arthur.ferragne,Arthur FERRAGNE,,,France,FR,,20-34,H
2975927.laurent.eckenfelder,Laurent ECKENFELDER,,,France,FR,,45-49,H
3323411.simon.renner,Simon RENNER,,,Germany,DE,,35-39,H
3153511.marc.behringer,Marc BEHRINGER,,,France,FR,,20-34,H
12383.esteban.garcia,Esteban GARCIA,,,Spain,ES,,45-49,H
342845.therese.sjursen,Therese SJURSEN,,,Norway,NO,,45-49,F
1724983.kathleen.leguin,Kathleen LEGUIN,,,France,FR,,40-44,F
2469931.matthew.jordan,Matthew JORDAN,,,United Kingdom,GB,,35-39,H
4220645.simon.frimas,Simon FRIMAS,,,France,FR,,35-39,H
410563.branislav.filo,Branislav FILO,,,Slovakia,SK,,45-49,H
4351694.olivier.perche,Olivier PERCHE,,,France,FR,,50-54,H
5612216.julien.sirop,Julien SIROP,,,France,FR,,20-34,H
5665698.leo.lebourg,Leo LEBOURG,,,France,FR,,20-34,H
1422257.roman.trtek,Roman TRTEK,,,Slovakia,SK,,35-39,H
345588.franck.steiner,Franck STEINER,,,France,FR,,45-49,H
5477776.kevin.creach,Kevin CREACH,,,France,FR,,20-34,H
519361.david.tavares,David TAVARES,,,France,FR,,35-39,H
2204865.hugo.pontille,Hugo PONTILLE,,,France,FR,,20-34,H
4268733.noemi.gonzalezgil,Noemi GONZALEZ GIL,,,Spain,ES,,20-34,F
1555373.patrice.gazaube,Patrice GAZAUBE,,,France,FR,,40-44,H
2200793.twan.vanlimpt,Twan VAN LIMPT,,,Netherlands,NL,,40-44,H
4242067.florian.bonnefous,Florian BONNEFOUS,,,France,FR,,20-34,H
186741.jeanclaude.moullec,Jean Claude MOULLEC,,,France,FR,,50-54,H
4900965.frederic.georjon,Frederic GEORJON,,,France,FR,,55-59,H
1081105.tom.pollien,Tom POLLIEN,,,France,FR,,20-34,H
5526261.stephanie.labruguiere,Stephanie LABRUGUIERE,,,France,FR,,50-54,F
4442210.julien.nourtier,Julien NOURTIER,,,France,FR,,20-34,H
4153868.marco.prinacerai,Marco PRINA CERAI,,,Italy,IT,,20-34,H
4287097.jeanphilippe.deforel,Jean Philippe DEFOREL,,,France,FR,,35-39,H
117083.emmanuel.bossan,Emmanuel BOSSAN,,,France,FR,,55-59,H
4672694.robin.gatsonides,Robin GATSONIDES,,,Netherlands,NL,,45-49,H
5022224.mehdy.aidli,Mehdy AÏDLI,,,France,FR,,20-34,H
479101.cesaregiovanni.grassini,Cesare-Giovanni GRASSINI,,,Italy,IT,,50-54,H
3599883.olivier.dilosquet,Olivier DILOSQUET,,,France,FR,,45-49,H
180442.thibaud.frizondelamotte,Thibaud FRIZON DE LAMOTTE,,,France,FR,,45-49,H
4292611.keiji.yanai,Keiji YANAI,,,Japan,JP,,50-54,H
712406.john.gilhooly,John GILHOOLY,,,United Kingdom,GB,,55-59,H
828189.sebastien.angevin,Sebastien ANGEVIN,,,France,FR,,45-49,H
4352496.sebastien.frantz,Sébastien FRANTZ,,,France,FR,,20-34,H
330414.gabriele.sboarina,Gabriele SBOARINA,,,Switzerland,CH,,35-39,H
4935706.luisalberto.lobosmassiff,LUIS ALBERTO LOBOS MASSIFF,,,Chile,CL,,20-34,H
1906129.quentin.dasse,Quentin DASSÉ,,,France,FR,,20-34,H
730399.agnese.valzgen,Agnese VALZ-GEN,,,Italy,IT,,35-39,F
2290005.lucas.bersoult,Lucas BERSOULT,,,France,FR,,20-34,H
2213317.julien.lombard,Julien LOMBARD,,,France,FR,,35-39,H
2458521.constantin.hubert,Constantin HUBERT,,,France,FR,,20-34,H
6720664.edouard.grout,Edouard GROUT,,,France,FR,,20-34,H
1413851.gwenael.girardet,Gwenael GIRARDET,,,France,FR,,35-39,H
4892224.jules.milledechaux,Jules MILLE DECHAUX,,,France,FR,,20-34,H
4893532.olivier.boniface,Olivier BONIFACE,,,France,FR,,35-39,H
4209135.gael.beringuet,Gaël BERINGUET,,,France,FR,,20-34,H
141081.guillaume.parant,Guillaume PARANT,,,France,FR,,40-44,H
5449514.mariana.caillaud,Mariana CAILLAUD,,,France,FR,,40-44,F
2060137.nathan.janin,Nathan JANIN,,,France,FR,,20-34,H
3223501.raphael.ranzoni,Raphaël RANZONI,,,France,FR,,20-34,H
322673.christophe.chevillard,Christophe CHEVILLARD,,,France,FR,,55-59,H
57713.andras.borcsok,Andras BÖRCSÖK,,,Hungary,HU,,60-64,H
5451800.andrea.zanconato,Andrea ZANCONATO,,,Italy,IT,,35-39,H
116629.pierre.augrit,Pierre AUGRIT,,,France,FR,,35-39,H
110217.clement.truffault,Clement TRUFFAULT,,,France,FR,,35-39,H
2231605.louis.dulin,Louis DULIN,,,France,FR,,20-34,H
2188733.baptiste.eveillard,Baptiste EVEILLARD,,,France,FR,,20-34,H
1756989.yuchao.cheng,Yuchao CHENG,,,China,CN,,35-39,H
135216.david.perez,David PEREZ,,,France,FR,,40-44,H
423648.nicolas.raybaud,Nicolas RAYBAUD,,,France,FR,,35-39,H
1081849.valentin.orange,Valentin ORANGE,,,France,FR,,20-34,H
2060661.celia.gigout,Célia GIGOUT,,,France,FR,,20-34,F
347813.guillaume.epitaux,Guillaume EPITAUX,,,Switzerland,CH,,20-34,H
1369497.yannick.dournel,Yannick DOURNEL,,,France,FR,,35-39,H
5779674.emiel.seyns,Emiel SEYNS,,,Belgium,BE,,20-34,H
1395255.francois.romieu,Francois ROMIEU,,,France,FR,,40-44,H
4824962.maxime.lebarre,Maxime LE BARRE,,,France,FR,,20-34,H
1231893.david.toursel,David TOURSEL,,,France,FR,,35-39,H
2290099.arnaud.blanchet,Arnaud BLANCHET,,,France,FR,,20-34,H
4240759.thomas.roussel,Thomas ROUSSEL,,,France,FR,,35-39,H
,Anonymous,,,France,FR,,40-44,H
1572061.alexis.lussier,Alexis LUSSIER,,,Canada,CA,,20-34,H
2654083.john.walsh,John WALSH,,,Australia,AU,,55-59,H
2317683.clement.malfoy,Clement MALFOY,,,France,FR,,20-34,H
723966.gines.arroyomoreno,Ginés ARROYO MORENO,,,Spain,ES,,45-49,H
4476201.clement.lavorel,Clément LAVOREL,,,France,FR,,20-34,H
,Anonymous,,,Italy,IT,,50-54,H
4417948.michaelquirin.breitenberger,Michael Quirin BREITENBERGER,,,Italy,IT,,45-49,H
1961339.eliott.boucard,Eliott BOUCARD,,,France,FR,,20-34,H
57201.markus.studener,Markus STUDENER,,,Germany,DE,,45-49,H
3593407.killian.monnet,Killian MONNET,,,France,FR,,20-34,H
3334125.kevin.stock,Kevin STOCK,,,France,FR,,40-44,H
768512.loic.gaurand,Loic GAURAND,,,France,FR,,20-34,H
1792489.loic.janson,Loic JANSON,,,France,FR,,35-39,H
1404835.laurent.wagenheim,Laurent WAGENHEIM,,,France,FR,,40-44,H
533394.daniel.audoubert,Daniel AUDOUBERT,,,France,FR,,45-49,H
4599280.julien.zavagno,Julien ZAVAGNO,,,Belgium,BE,,20-34,H
627885.fabien.champseix,Fabien CHAMPSEIX,,,France,FR,,35-39,H
225957.andras.kulcsar,Andras KULCSAR,,,Hungary,HU,,45-49,H
133813.olivier.gavaland,Olivier GAVALAND,,,France,FR,,50-54,H
294623.manfred.oswald,Manfred OSWALD,,,Germany,DE,,55-59,H
766663.jeremy.marichez,Jeremy MARICHEZ,,,France,FR,,40-44,H
1435763.matthew.ogg,Matthew OGG,,,United Kingdom,GB,,35-39,H
3343403.elodie.lassalle,Elodie LASSALLE,,,France,FR,,20-34,F
2699191.romain.chareyre,Romain CHAREYRE,,,France,FR,,40-44,H
4163504.morgan.lanier,Morgan LANIER,,,France,FR,,20-34,H
2149051.mariusz.janowski,Mariusz JANOWSKI,,,Poland,PL,,45-49,H
4205817.louis.henry,Louis HENRY,,,France,FR,,20-34,H
3900799.victor.guillaume,Victor GUILLAUME,,,France,FR,,35-39,H
3707505.aymeric.marechal,Aymeric MARECHAL,,,France,FR,,20-34,H
313906.arthur.helfer,Arthur HELFER,,,France,FR,,40-44,H
180640.david.ledorven,David LE DORVEN,,,France,FR,,45-49,H
104227.andrea.clemons,Andrea CLEMONS,,,United States of America,US,,55-59,F
533245.eric.lepine,Eric LEPINE,,,France,FR,,60-64,H
4314140.thomas.schott,Thomas SCHOTT,,,France,FR,,20-34,H
548122.marcin.stanczak,Marcin STANCZAK,,,Poland,PL,,45-49,H
124856.raul.fernandezllamas,Raul FERNANDEZ-LLAMAS,,,Spain,ES,,40-44,H
4988957.mariano.poodtsgarda,Mariano POODTS GARDA,,,Argentina,AR,,40-44,H
736721.olivier.delhomme,Olivier DELHOMME,,,France,FR,,50-54,H
409462.vitezslav.chmelar,Vitezslav CHMELAR,,,Czech Republic,CZ,,45-49,H
62715.andreas.betzlbacher,Andreas BETZLBACHER,,,Germany,DE,,45-49,H
5837707.gregory.finance,Grégory FINANCE,,,France,FR,,40-44,H
8301.christophe.hamel,Christophe HAMEL,,,France,FR,,55-59,H
447230.ismael.castillo,Ismael CASTILLO,,,Spain,ES,,45-49,H
2525805.valentine.ramette,Valentine RAMETTE,,,France,FR,,35-39,F
3132591.samuel.deriezgranger,Samuel DERIEZ GRANGER,,,France,FR,,40-44,H
30692.simone.brussolo,Simone BRUSSOLO,,,Italy,IT,,45-49,H
410218.mariogabriel.alvarez,Mario-Gabriel ALVAREZ,,,Argentina,AR,,55-59,H
5019345.emmanuel.coulombel,Emmanuel COULOMBEL,,,France,FR,,45-49,H
4954591.mathieu.cassiere,Mathieu CASSIERE,,,France,FR,,35-39,H
4304529.yohann.thiebaut,Yohann THIEBAUT,,,France,FR,,40-44,H
21115.marco.mori,Marco MORI,,,Italy,IT,,55-59,H
424450.eva.lohr,Eva LOHR,,,Germany,DE,,55-59,F
3692591.jonathan.gerizier,Jonathan GERIZIER,,,France,FR,,40-44,H
6071516.jeanbaptiste.blondiaux,Jean-Baptiste BLONDIAUX,,,France,FR,,20-34,H
1319937.jeanphilippe.vey,Jean-Philippe VEY,,,France,FR,,50-54,H
425800.albino.accame,Albino ACCAME,,,Italy,IT,,50-54,H
4012817.gregoire.dubre,Gregoire DUBRE,,,France,FR,,35-39,H
386865.gregory.magnat,Gregory MAGNAT,,,France,FR,,45-49,H
2067343.alexander.buccellato,Alexander BUCCELLATO,,,United Kingdom,GB,,45-49,H
4163161.nasser.ouradi,Nasser OURADI,,,France,FR,,45-49,H
4409878.ludovic.locatelli,Ludovic LOCATELLI,,,France,FR,,40-44,H
4901750.paul.verdier,Paul VERDIER,,,France,FR,,20-34,H
1097387.elliot.froidevaux,Elliot FROIDEVAUX,,,Switzerland,CH,,50-54,H
1464977.laurent.moraud,Laurent MORAUD,,,France,FR,,45-49,H
2393129.yann.rault,Yann RAULT,,,France,FR,,55-59,H
5704595.louis.marant,Louis MARANT,,,France,FR,,40-44,H
3206063.louise.loop,Louise LOOP,,,Belgium,BE,,20-34,F
4313376.sebastien.briard,Sébastien BRIARD,,,France,FR,,40-44,H
4160183.julien.malige,Julien MALIGE,,,France,FR,,40-44,H
978723.mathieualexandre.dufrene,Mathieu-Alexandre DUFRENE,,,France,FR,,40-44,H
706084.francois.baly,Francois BALY,,,France,FR,,40-44,H
729306.stephane.douspis,Stephane DOUSPIS,,,France,FR,,50-54,H
668168.frederic.pau,Frederic PAU,,,France,FR,,45-49,H
4276885.philippe.gouteyron,Philippe GOUTEYRON,,,France,FR,,50-54,H
274493.matthieu.minard,Matthieu MINARD,,,France,FR,,45-49,H
4189548.ben.walker,Ben WALKER,,,United Kingdom,GB,,45-49,H
4558446.baptiste.loire,Baptiste LOIRE,,,France,FR,,40-44,H
155687.david.sabatier,David SABATIER,,,France,FR,,20-34,H
1950911.nicolas.pellet,Nicolas PELLET,,,France,FR,,20-34,H
4580822.seela.pykalainen,Seela PYKÄLÄINEN,,,Finland,FI,,20-34,F
559494.misako.mori,Misako MORI,,,Japan,JP,,55-59,F
166558.clement.destael,Clement DE STAEL,,,France,FR,,20-34,H
678644.peter.vankampen,Peter VAN KAMPEN,,,New Zealand,NZ,,60-64,H
4162884.luc.joller,Luc JOLLER,,,Switzerland,CH,,45-49,H
4263242.samuel.leclerc,Samuel LECLERC,,,France,FR,,40-44,H
552634.ozgur.oktem,Ozgur OKTEM,,,Türkiye,TR,,45-49,H
341491.christophe.gallenne,Christophe GALLENNE,,,France,FR,,60-64,H
211530.paul.flynn,Paul FLYNN,,,Ireland,IE,,40-44,H
1312447.christophe.robin,Christophe ROBIN,,,France,FR,,55-59,H
2156517.stephane.lampson,Stephane LAMPSON,,,France,FR,,40-44,H
4290135.yannick.larmande,Yannick LARMANDE,,,France,FR,,40-44,H
4442470.cyril.barre,Cyril BARRE,,,France,FR,,50-54,H
4442348.sebastien.bou,Sebastien BOU,,,France,FR,,50-54,H
1175697.julien.lambersens,Julien LAMBERSENS,,,France,FR,,40-44,H
4613283.alex.bulatvandenwildenberg,Alex BULAT VAN DEN WILDENBERG,,,Netherlands,NL,,40-44,H
55752.athanasios.skopas,Athanasios SKOPAS,,,Greece,GR,,60-64,H
2122047.yann.thouret,Yann THOURET,,,France,FR,,40-44,H
1918593.gilles.paveau,Gilles PAVEAU,,,France,FR,,45-49,H
149305.francois.brunet,Francois BRUNET,,,France,FR,,60-64,H
4189560.xiaoying.xing,Xiaoying XING,,,China,CN,,45-49,F
4284502.coraline.posso,Coraline POSSO,,,France,FR,,20-34,F
5444158.tony.fuss,Tony FUSS,,,Germany,DE,,35-39,H
4476660.sydney.bretaud,Sydney BRETAUD,,,France,FR,,20-34,H
5357610.ludovic.labbe,Ludovic LABBE,,,France,FR,,45-49,H
4172774.arthur.lablanchy,Arthur LABLANCHY,,,France,FR,,35-39,H
1566275.julien.lambert,Julien LAMBERT,,,France,FR,,40-44,H
834691.laurent.demilly,Laurent DEMILLY,,,France,FR,,50-54,H
2086853.marine.vautrot,Marine VAUTROT,,,France,FR,,20-34,F
4739574.ulrich.kriesel,Ulrich KRIESEL,,,Germany,DE,,50-54,H
563409.colleen.jay,Colleen JAY,,,United States of America,US,,45-49,F
21114.cristina.tasselli,Cristina TASSELLI,,,Italy,IT,,55-59,F
4457592.tunde.hetyeynerogan,Tünde HETYEYNÉ RÓGÁN,,,Hungary,HU,,50-54,F
1257709.christos.dartsis,Christos DARTSIS,,,Greece,GR,,35-39,H
5956138.mathieu.dakowski,Mathieu DAKOWSKI,,,France,FR,,45-49,H
638581.matthias.ollier,Matthias OLLIER,,,France,FR,,40-44,H
3837319.sophie.agussol,Sophie AGUSSOL,,,France,FR,,40-44,F
110943.nikki.barnard,Nikki BARNARD,,,United Kingdom,GB,,40-44,F
394337.eric.laurent,Eric LAURENT,,,France,FR,,55-59,H
5129278.lucascornelius.malan,Lucas Cornelius MALAN,,,South Africa,ZA,,35-39,H
5505219.matthias.bachelet,Matthias BACHELET,,,France,FR,,20-34,H
4278736.maxime.delmee,Maxime DELMEE,,,Belgium,BE,,35-39,H
835045.olivier.jerome,Olivier JEROME,,,Belgium,BE,,45-49,H
3135319.fabian.lemoine,Fabian LEMOINE,,,Belgium,BE,,40-44,H
50975.hiromasa.kobayashi,Hiromasa KOBAYASHI,,,Japan,JP,,40-44,H
49581.mai.fukushima,Mai FUKUSHIMA,,,Japan,JP,,40-44,F
1321165.frederic.nousbaum,Frederic NOUSBAUM,,,France,FR,,50-54,H
4997047.sandrine.gippa,Sandrine GIPPA,,,France,FR,,55-59,F
2412683.andrew.boote,Andrew BOOTE,,,United Kingdom,GB,,45-49,H
4970542.jonathan.acosta,Jonathan ACOSTA,,,Australia,AU,,45-49,H
1842989.radoslaw.gola,Radosław GOLA,,,Poland,PL,,45-49,H
2099735.gabriel.vihocencu,Gabriel VIHOCENCU,,,Romania,RO,,40-44,H
4352418.rodolphe.neel,Rodolphe NEEL,,,France,FR,,55-59,H
2629839.yseult.gouvernaire,Yseult GOUVERNAIRE,,,France,FR,,50-54,F
28430.diana.molin,Diana MOLIN,,,France,FR,,50-54,F
835046.chris.bevernaegie,Chris BEVERNAEGIE,,,Belgium,BE,,50-54,H
1998739.alexandre.hahn,Alexandre HAHN,,,France,FR,,45-49,H
3610753.tim.palmer,Tim PALMER,,,United Kingdom,GB,,55-59,H
1645675.thierry.pijourlet,Thierry PIJOURLET,,,France,FR,,60-64,H
82131.sotheavut.uk,Sotheavut UK,,,France,FR,,60-64,H
6829420.gaspard.recopedetillyblaru,Gaspard RECOPE DE TILLY BLARU,,,France,FR,,20-34,H
1626635.guillaume.altermatt,Guillaume ALTERMATT,,,France,FR,,35-39,H
592700.jerome.lanniaux,Jerome LANNIAUX,,,France,FR,,50-54,H
4897136.khaled.almajthoub,Khaled AL MAJTHOUB,,,France,FR,,20-34,H
316021.jerome.bonnafous,Jerome BONNAFOUS,,,France,FR,,45-49,H
2362793.romain.coussy,Romain COUSSY,,,France,FR,,35-39,H
1640125.colinj.anderson,Colin J ANDERSON,,,United Kingdom,GB,,50-54,H
747333.giulia.gori,Giulia GORI,,,Italy,IT,,40-44,F
4473335.theo.carlini,Theo CARLINI,,,France,FR,,20-34,H
4463504.jonathan.brisart,Jonathan BRISART,,,France,FR,,35-39,H
994413.benoit.gandolfi,Benoît GANDOLFI,,,France,FR,,35-39,H
993701.pawel.wisniewski,Paweł WISNIEWSKI,,,Poland,PL,,40-44,H
285924.matty.abel,Matty ABEL,,,Australia,AU,,35-39,H
1620253.antoine.portetelle,Antoine PORTETELLE,,,Belgium,BE,,20-34,H
3487557.alex.bandieri,Alex BANDIERI,,,Italy,IT,,35-39,H
4623942.laurent.olbrechts,Laurent OLBRECHTS,,,France,FR,,50-54,H
330725.patrick.chambet,Patrick CHAMBET,,,France,FR,,60-64,H
659229.quentin.leflon,Quentin LEFLON,,,France,FR,,20-34,H
356494.adrien.baud,Adrien BAUD,,,France,FR,,40-44,H
5209128.aurelien.mortreux,Aurelien MORTREUX,,,France,FR,,35-39,H
4903162.baptiste.thomine,Baptiste THOMINE,,,France,FR,,20-34,H
344458.sebastien.ritondale,Sebastien RITONDALE,,,France,FR,,50-54,H
2417847.michel.morice,Michel MORICE,,,France,FR,,35-39,H
1643911.valentin.balanescu,Valentin BALANESCU,,,Romania,RO,,45-49,H
579807.richard.robert,Richard ROBERT,,,France,FR,,45-49,H
757985.beatrice.romagnolo,Beatrice ROMAGNOLO,,,France,FR,,55-59,F
38767.romain.basset,Romain BASSET,,,France,FR,,45-49,H
3891147.yann.morin,Yann MORIN,,,France,FR,,35-39,H
2390691.valentina.michielli,Valentina MICHIELLI,,,Italy,IT,,40-44,F
2974827.biborkakrisztina.fazakas,Biborka Krisztina FAZAKAS,,,Romania,RO,,40-44,F
1996125.moritz.beyer,Moritz BEYER,,,Germany,DE,,20-34,H
7763689.unknown.unknown,Unknown Unknown,,,Italy,IT,,80+,H
4170730.steve.jacquin,Steve JACQUIN,,,France,FR,,20-34,H
3421753.anton.aro,Anton ARO,,,Finland,FI,,35-39,H
699817.salomon.wettstein,Salomon WETTSTEIN,,,Switzerland,CH,,40-44,H
4470925.etienne.januel,Etienne JANUEL,,,France,FR,,40-44,H
5498402.loic.segouin,Loïc SEGOUIN,,,France,FR,,40-44,H
4798630.pierre.charpentier,Pierre CHARPENTIER,,,France,FR,,20-34,H
481160.christophe.grifgnee,Christophe GRIFGNEE,,,Belgium,BE,,35-39,H
3507165.ludovic.guillemin,Ludovic GUILLEMIN,,,France,FR,,20-34,H
3696563.maxime.goubier,Maxime GOUBIER,,,France,FR,,20-34,H
1940719.thomas.linder,Thomas LINDER,,,France,FR,,20-34,H
519515.johan.freimann,Johan FREIMANN,,,France,FR,,20-34,H
3120341.peter.schuller,Peter SCHULLER,,,Romania,RO,,40-44,H
310257.louis.frack,Louis FRACK,,,France,FR,,35-39,H
5632426.florent.beaufort,Florent BEAUFORT,,,France,FR,,45-49,H
1686127.jonathan.bardet,Jonathan BARDET,,,France,FR,,40-44,H
2098487.nicolas.beaumatin,Nicolas BEAUMATIN,,,France,FR,,20-34,H
7773373.unknown.unknown,Unknown Unknown,,,Italy,IT,,80+,H
4352016.maxime.gerardin,Maxime GERARDIN,,,France,FR,,20-34,H
4205069.fabien.meyrat,Fabien MEYRAT,,,France,FR,,20-34,H
7728517.unknown.unknown,Unknown Unknown,,,Italy,IT,,80+,H
6096232.daniel.maschewski,Daniel MASCHEWSKI,,,Germany,DE,,45-49,H
541983.simone.tucci,Simone TUCCI,,,Italy,IT,,45-49,H
4560936.victor.delautre,Victor DELAUTRE,,,France,FR,,20-34,H
2671003.jerome.binder,Jérôme BINDER,,,France,FR,,35-39,H
5884042.alexis.gachadoat,Alexis GACHADOAT,,,France,FR,,35-39,H
4162271.jeanmichael.berben,Jean-Michael BERBEN,,,Belgium,BE,,40-44,H
969261.steve.deborde,Steve DEBORDE,,,France,FR,,35-39,H
2474957.benjamin.guerquin,Benjamin GUERQUIN,,,France,FR,,45-49,H
5367040.baptiste.dupont,Baptiste DUPONT,,,France,FR,,20-34,H
2123923.guillaume.pinoche,Guillaume PINOCHE,,,France,FR,,35-39,H
4209927.fabien.labadie,Fabien LABADIE,,,France,FR,,40-44,H
4293155.kevin.bellmont,Kevin BELLMONT,,,France,FR,,35-39,H
8575.charles.bonin,Charles BONIN,,,France,FR,,65-69,H
1626843.laurent.mossler,Laurent MOSSLER,,,France,FR,,40-44,H
42337.david.deparde,David DEPARDE,,,France,FR,,45-49,H
5757303.ronan.geslin,Ronan GESLIN,,,France,FR,,20-34,H
4276785.robin.olivier,Robin OLIVIER,,,France,FR,,20-34,H
1729585.dejan.bilic,Dejan BILIĆ,,,Croatia,HR,,45-49,H
6385308.julien.bertrand,Julien BERTRAND,,,France,FR,,20-34,H
4494658.julien.trescarte,Julien TRESCARTE,,,France,FR,,20-34,H
594579.antoine.marionneau,Antoine MARIONNEAU,,,France,FR,,35-39,H
3033833.alexandre.guyon,Alexandre GUYON,,,France,FR,,35-39,H
1724789.jeanfrancois.raynaud,Jean-François RAYNAUD,,,France,FR,,40-44,H
1607833.pawel.mazur,Paweł MAZUR,,,Poland,PL,,20-34,H
5203198.frank.janmart,Frank JANMART,,,Belgium,BE,,20-34,H
677082.julien.kerfers,Julien KERFERS,,,France,FR,,40-44,H
3506559.pierre.beaurang,Pierre BEAURANG,,,Belgium,BE,,40-44,H
4792848.jules.besnardeau,Jules BESNARDEAU,,,France,FR,,35-39,H
480816.antoine.lepillier,Antoine LEPILLIER,,,France,FR,,45-49,H
850253.damien.niess,Damien NIESS,,,France,FR,,55-59,H
5796092.dylan.gross,Dylan GROSS,,,France,FR,,20-34,H
837212.kare.jorgensen,Kåre JØRGENSEN,,,Denmark,DK,,50-54,H
33092.jeanluc.nouveau,Jean-Luc NOUVEAU,,,France,FR,,60-64,H
4902138.nicolas.rousseau,Nicolas ROUSSEAU,,,France,FR,,40-44,H
4765190.julien.muller,Julien MULLER,,,France,FR,,20-34,H
657331.antoine.messager,Antoine MESSAGER,,,France,FR,,35-39,H
